run_label,scenario,seed,device,sim_time_ms,utilization_fraction
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,3900.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,3900.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,3900.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,3925.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,3925.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,3925.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,3925.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,3925.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,3950.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,3950.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,3950.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,3950.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,3950.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,3975.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,3975.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,3975.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,3975.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,3975.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4000.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4000.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4000.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4000.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4000.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4025.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4025.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4025.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4025.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4025.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4050.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4050.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4050.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4050.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4050.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4075.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4075.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4075.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4075.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4075.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4100.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4100.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4100.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4100.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4100.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4125.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4125.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4125.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4125.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4125.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4150.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4150.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4150.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4150.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4150.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4175.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4175.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4175.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4175.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4175.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4200.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4200.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4200.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4200.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4200.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4225.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4225.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4225.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4225.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4225.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4250.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4250.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4250.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4250.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4250.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4275.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4275.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4275.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4275.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4275.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4300.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4300.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4300.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4300.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4300.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4325.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4325.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4325.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4325.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4325.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4350.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4350.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4350.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4350.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4350.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4375.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4375.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4375.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4375.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4375.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4400.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4400.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4400.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4400.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4400.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4425.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4425.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4425.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4425.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4425.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4450.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4450.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4450.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4450.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4450.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4475.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4475.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4475.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4475.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4475.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4500.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4500.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4500.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4500.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4500.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4525.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4525.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4525.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4525.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4525.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4550.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4550.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4550.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4550.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4550.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4575.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4575.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4575.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4575.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4575.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4600.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4600.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4600.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4600.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4600.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4625.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4625.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4625.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4625.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4625.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4650.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4650.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4650.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4650.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4650.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4675.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4675.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4675.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4675.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4675.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4700.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4700.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4700.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4700.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4700.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4725.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4725.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4725.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4725.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4725.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4750.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4750.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4750.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4750.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4750.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4775.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4775.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4775.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4775.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4775.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4800.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4800.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4800.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4800.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4800.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4825.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4825.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4825.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4825.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4825.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4850.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4850.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4850.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4850.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4850.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4875.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4875.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4875.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4875.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4875.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4900.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4900.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4900.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4900.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4900.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4925.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4925.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4925.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4925.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4925.000,0.080000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4950.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4950.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4950.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4950.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4950.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,4975.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,4975.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,4975.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,4975.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,4975.000,0.040000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,cloud,5000.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,proxy,5000.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-1,5000.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-2,5000.000,0.000000
FOG_NO_IDS_seed3,FOG_NO_IDS,3,fog-3,5000.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,25.000,0.000179
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,25.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,25.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,25.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,25.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,50.000,0.000179
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,50.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,50.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,50.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,50.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,75.000,0.000179
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,75.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,75.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,75.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,75.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,100.000,0.000179
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,100.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,100.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,100.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,100.000,0.002500
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,125.000,0.000179
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,125.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,125.000,0.040100
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,125.000,0.040100
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,125.000,0.040100
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,150.000,0.000179
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,150.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,150.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,150.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,150.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,175.000,0.000071
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,175.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,175.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,175.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,175.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,200.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,200.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,200.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,200.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,200.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,225.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,225.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,225.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,225.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,225.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,250.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,250.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,250.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,250.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,250.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,275.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,275.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,275.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,275.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,275.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,300.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,300.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,300.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,300.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,300.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,325.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,325.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,325.000,0.080000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,325.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,325.000,0.080000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,350.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,350.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,350.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,350.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,350.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,375.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,375.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,375.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,375.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,375.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,400.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,400.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,400.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,400.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,400.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,425.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,425.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,425.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,425.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,425.000,0.080000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,450.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,450.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,450.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,450.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,450.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,475.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,475.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,475.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,475.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,475.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,500.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,500.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,500.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,500.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,500.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,525.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,525.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-1,525.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-2,525.000,0.080000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,fog-3,525.000,0.040000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,cloud,550.000,0.000000
FOG_NO_IDS_seed4,FOG_NO_IDS,4,proxy,550.000,0.000000
